Ano;Cód.Área;Área de Enquadramento;Cód.IES;Nome da IES;Sigla da IES;Categ. Administrativa;Org. Acadêmica;Cód. Município;Município do Curso;UF do Curso;Região do Curso;Nr. Cursos da Unidade;Cód. Cursos da Unidade;Conluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Nota Contínua do Enade;Conceito Enade;Obs:
2013;5;MEDICINA VETERINÁRIA;587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;Pública Federal;Universidade;2611606;RECIFE;PE;NORDESTE;1;14507;91;80;35,8963;0,1569;38,3225;1,7838;1,3771;2;
2013;5;MEDICINA VETERINÁRIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Pública Federal;Universidade;2408003;MOSSORO;RN;NORDESTE;1;14555;15;12;48,0500;2,6784;46,2500;3,1691;3,0464;4;
2013;5;MEDICINA VETERINÁRIA;590;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;Pública Federal;Universidade;1501402;BELEM;PA;NORTE;1;14559;63;59;43,2390;1,6803;44,2576;2,8210;2,5358;3;
2013;5;MEDICINA VETERINÁRIA;592;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;Pública Federal;Universidade;3138203;LAVRAS;MG;SUDESTE;1;14582;124;117;54,9744;4,1150;53,3410;4,4082;4,3349;5;
2013;5;MEDICINA VETERINÁRIA;621;CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Privada sem fins lucrativos;Centro Universitário;2704302;MACEIO;AL;NORDESTE;1;43144;59;57;43,4491;1,7239;39,2333;1,9430;1,8882;2;
2013;5;MEDICINA VETERINÁRIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Pública Federal;Universidade;4304663;CAPAO DO LEAO;RS;SUL;1;14974;22;20;46,9550;2,4512;47,6050;3,4059;3,1672;4;
2013;5;MEDICINA VETERINÁRIA;661;FACULDADE PIO DÉCIMO;FPD;Privada com fins lucrativos;Faculdade;2800308;ARACAJU;SE;NORDESTE;1;18741;51;46;46,3087;2,3172;44,3565;2,8382;2,7080;3;
2013;5;MEDICINA VETERINÁRIA;664;UNIVERSIDADE VILA VELHA;UVV;Privada sem fins lucrativos;Universidade;3205200;VILA VELHA;ES;SUDESTE;1;18201;58;57;49,3491;2,9480;48,1193;3,4958;3,3588;4;
2013;5;MEDICINA VETERINÁRIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Privada sem fins lucrativos;Universidade;1302603;MANAUS;AM;NORTE;1;47714;25;24;44,4250;1,9263;38,1292;1,7500;1,7941;2;
2013;5;MEDICINA VETERINÁRIA;671;UNIVERSIDADE ANHANGUERA - UNIDERP;UNIDERP;Privada com fins lucrativos;Universidade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;15554;35;35;49,4029;2,9591;42,3029;2,4794;2,5993;3;
2013;5;MEDICINA VETERINÁRIA;694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;Pública Federal;Universidade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;15840;43;39;49,8564;3,0532;52,8000;4,3137;3,9986;5;
2013;5;MEDICINA VETERINÁRIA;757;FACULDADES INTEGRADAS DO TAPAJÓS;ISES;Privada com fins lucrativos;Faculdade;1506807;SANTAREM;PA;NORTE;1;105968;45;40;44,7100;1,9855;37,6050;1,6584;1,7402;2;
2013;5;MEDICINA VETERINÁRIA;763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;IUESO;Privada sem fins lucrativos;Faculdade;5208707;GOIANIA;GO;CENTRO-OESTE;1;20690;34;34;45,7706;2,2055;44,0676;2,7878;2,6422;3;
2013;5;MEDICINA VETERINÁRIA;780;UNIVERSIDADE DE CUIABÁ;UNIC / PITÁGORAS;Privada com fins lucrativos;Universidade;5103403;CUIABA;MT;CENTRO-OESTE;1;16834;15;15;52,4400;3,5892;51,5400;4,0935;3,9674;5;
2013;5;MEDICINA VETERINÁRIA;826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE;UNIDESC;Privada sem fins lucrativos;Centro Universitário;5212501;LUZIANIA;GO;CENTRO-OESTE;1;18099;14;14;48,8429;2,8429;39,1429;1,9272;2,1561;3;
2013;5;MEDICINA VETERINÁRIA;953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Privada sem fins lucrativos;Universidade;3548500;SANTOS;SP;SUDESTE;1;18615;18;16;50,3125;3,1478;40,0250;2,0813;2,3480;3;
2013;5;MEDICINA VETERINÁRIA;1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;Pública Estadual;Universidade;3301009;CAMPOS DO GOYTACAZES;RJ;SUDESTE;1;17725;15;15;47,4067;2,5450;47,9200;3,4609;3,2319;4;
2013;5;MEDICINA VETERINÁRIA;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Privada com fins lucrativos;Centro Universitário;3526704;LEME;SP;SUDESTE;1;52554;49;44;47,8568;2,6383;40,5023;2,1647;2,2831;3;
2013;5;MEDICINA VETERINÁRIA;1053;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA;FTC;Privada com fins lucrativos;Faculdade;2910800;FEIRA DE SANTANA;BA;NORDESTE;1;112532;12;12;41,0083;1,2175;44,9167;2,9361;2,5065;3;
2013;5;MEDICINA VETERINÁRIA;1078;FACULDADE INTEGRADO DE CAMPO MOURÃO;CEI;Privada com fins lucrativos;Faculdade;4104303;CAMPO MOURAO;PR;SUL;1;17934;18;14;48,3714;2,7451;54,0857;4,5384;4,0900;5;
2013;5;MEDICINA VETERINÁRIA;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Privada sem fins lucrativos;Faculdade;1100205;PORTO VELHO;RO;NORTE;1;73753;21;19;55,7737;4,2808;41,7737;2,3869;2,8604;3;
2013;5;MEDICINA VETERINÁRIA;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Pública Estadual;Universidade;4109401;GUARAPUAVA;PR;SUL;1;18323;50;49;53,0898;3,7240;50,2510;3,8683;3,8322;4;
2013;5;MEDICINA VETERINÁRIA;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Privada com fins lucrativos;Centro Universitário;4115200;MARINGA;PR;SUL;1;20522;22;22;53,2864;3,7648;52,3227;4,2303;4,1139;5;
2013;5;MEDICINA VETERINÁRIA;1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;UNIPINHAL;Privada sem fins lucrativos;Centro Universitário;3515186;ESPIRITO SANTO DO PINHAL;SP;SUDESTE;1;19685;37;35;41,4829;1,3159;40,8343;2,2227;1,9960;3;
2013;5;MEDICINA VETERINÁRIA;1245;FACULDADE DE CASTELO;FACASTELO;Privada com fins lucrativos;Faculdade;3201407;CASTELO;ES;SUDESTE;1;19839;36;35;53,6171;3,8334;47,5200;3,3910;3,5016;4;
2013;5;MEDICINA VETERINÁRIA;1281;FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA;FAIT;Privada com fins lucrativos;Faculdade;3522406;ITAPEVA;SP;SUDESTE;1;99648;10;10;49,5700;2,9938;48,5400;3,5693;3,4254;4;
2013;5;MEDICINA VETERINÁRIA;1292;FACULDADES ADAMANTINENSES INTEGRADAS;FAI;Pública Municipal;Faculdade;3500105;ADAMANTINA;SP;SUDESTE;1;65971;54;39;39,4256;0,8891;41,0949;2,2683;1,9235;2;
2013;5;MEDICINA VETERINÁRIA;1307;FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL;FAEF;Privada com fins lucrativos;Faculdade;3516705;GARCA;SP;SUDESTE;1;21730;24;18;37,8056;0,5530;40,2667;2,1236;1,7309;2;
2013;5;MEDICINA VETERINÁRIA;1336;FACULDADE ASSIS GURGACZ;FAG;Privada sem fins lucrativos;Faculdade;4104808;CASCAVEL;PR;SUL;1;105920;90;85;42,9235;1,6148;39,9294;2,0646;1,9522;3;
2013;5;MEDICINA VETERINÁRIA;1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS;ESBAM;Privada com fins lucrativos;Faculdade;1302603;MANAUS;AM;NORTE;1;43974;40;39;38,8179;0,7631;33,7179;0,9792;0,9252;1;
2013;5;MEDICINA VETERINÁRIA;1490;FACULDADE DE JAGUARIÚNA;FAJ;Privada com fins lucrativos;Faculdade;3524709;JAGUARIUNA;SP;SUDESTE;1;49108;100;91;46,1835;2,2912;41,8066;2,3927;2,3673;3;
2013;5;MEDICINA VETERINÁRIA;1559;CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO;UNESC;Privada sem fins lucrativos;Centro Universitário;3201506;COLATINA;ES;SUDESTE;1;119994;19;19;52,2053;3,5405;46,2895;3,1760;3,2671;4;
2013;5;MEDICINA VETERINÁRIA;1623;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ANDRADINA;FCAA;Privada sem fins lucrativos;Faculdade;3502101;ANDRADINA;SP;SUDESTE;1;46151;79;77;40,6779;1,1489;37,1377;1,5768;1,4698;2;
2013;5;MEDICINA VETERINÁRIA;1657;FACULDADE EDUCACIONAL DE DOIS VIZINHOS;FAED;Privada com fins lucrativos;Faculdade;4107207;DOIS VIZINHOS;PR;SUL;1;91029;39;34;40,2412;1,0583;39,1706;1,9320;1,7136;2;
2013;5;MEDICINA VETERINÁRIA;1773;FACULDADE DE ITAPIRANGA;SEI/FAI;Privada com fins lucrativos;Faculdade;4208401;ITAPIRANGA;SC;SUL;1;98748;60;60;46,6550;2,3890;39,5083;1,9910;2,0905;3;
2013;5;MEDICINA VETERINÁRIA;1825;FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS;FEAD;Privada com fins lucrativos;Faculdade;3106200;BELO HORIZONTE;MG;SUDESTE;1;49349;87;81;46,8210;2,4234;40,3333;2,1352;2,2073;3;
2013;5;MEDICINA VETERINÁRIA;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Privada sem fins lucrativos;Centro Universitário;3549102;SAO JOAO DA BOA VISTA;SP;SUDESTE;1;6113;27;27;42,9889;1,6284;44,1407;2,8005;2,5075;3;
2013;5;MEDICINA VETERINÁRIA;1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ;FEPI;Privada sem fins lucrativos;Centro Universitário;3132404;ITAJUBA;MG;SUDESTE;1;83694;35;35;42,1343;1,4511;36,3543;1,4399;1,4427;2;
2013;5;MEDICINA VETERINÁRIA;1883;FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE;FAS;Privada com fins lucrativos;Faculdade;2919207;LAURO DE FREITAS;BA;NORDESTE;1;51104;44;43;49,5977;2,9995;50,5884;3,9272;3,6953;4;
2013;5;MEDICINA VETERINÁRIA;1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL;FACIMED;Privada com fins lucrativos;Faculdade;1100049;CACOAL;RO;NORTE;1;98350;24;22;42,0318;1,4298;40,2727;2,1246;1,9509;3;
2013;5;MEDICINA VETERINÁRIA;1927;FACULDADES INTEGRADAS DO VALE DO IGUAÇU;;Privada com fins lucrativos;Faculdade;4128203;UNIAO DA VITORIA;PR;SUL;1;88946;85;84;47,2667;2,5159;42,9429;2,5912;2,5724;3;
2013;5;MEDICINA VETERINÁRIA;2111;INSTITUTO SUPERIOR DE TEOLOGIA APLICADA;INTA;Privada sem fins lucrativos;Faculdade;2312908;SOBRAL;CE;NORDESTE;1;101248;15;12;46,5083;2,3586;40,2417;2,1192;2,1790;3;
2013;5;MEDICINA VETERINÁRIA;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Pública Federal;Universidade;2510808;PATOS;PB;NORDESTE;1;13437;30;30;51,1600;3,3237;48,9067;3,6334;3,5559;4;
2013;5;MEDICINA VETERINÁRIA;3193;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;Privada com fins lucrativos;Faculdade;4119905;PONTA GROSSA;PR;SUL;1;88834;44;44;49,7682;3,0349;42,6386;2,5380;2,6623;3;
2013;5;MEDICINA VETERINÁRIA;3205;FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE;FACISA;Privada com fins lucrativos;Faculdade;3171303;VICOSA;MG;SUDESTE;1;74089;79;77;46,6896;2,3962;45,1636;2,9793;2,8335;3;
2013;5;MEDICINA VETERINÁRIA;3610;FACULDADES INTEGRADAS PROMOVE DE BRASILIA;;Privada sem fins lucrativos;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;5000789;6;5;46,3000;2,3154;38,9200;1,8882;1,9950;3;
2013;5;MEDICINA VETERINÁRIA;3840;CENTRO UNIVERSITÁRIO FACVEST;FACVEST;Privada com fins lucrativos;Centro Universitário;4209300;LAGES;SC;SUL;1;112972;20;19;49,2789;2,9334;42,4211;2,5000;2,6084;3;
2013;5;MEDICINA VETERINÁRIA;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Pública Federal;Universidade;1702109;ARAGUAINA;TO;NORTE;1;17147;43;41;47,1415;2,4899;44,3293;2,8335;2,7476;3;
2013;5;MEDICINA VETERINÁRIA;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Pública Municipal;Universidade;5218805;RIO VERDE;GO;CENTRO-OESTE;1;91883;47;40;39,1800;0,8382;37,8200;1,6960;1,4816;2;
2013;5;MEDICINA VETERINÁRIA;3983;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;Privada sem fins lucrativos;Centro Universitário;3126109;FORMIGA;MG;SUDESTE;1;90359;15;12;46,9833;2,4571;38,5083;1,8163;1,9765;3;
2013;5;MEDICINA VETERINÁRIA;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Pública Federal;Universidade;2611101;PETROLINA;PE;NORDESTE;1;87958;46;38;47,6789;2,6014;46,2868;3,1756;3,0320;4;
2013;5;MEDICINA VETERINÁRIA;4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Pública Federal;Universidade;2909802;CRUZ DAS ALMAS;BA;NORDESTE;1;114992;23;22;51,3591;3,3650;49,4455;3,7275;3,6369;4;
2013;5;MEDICINA VETERINÁRIA;4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Privada com fins lucrativos;Faculdade;3509502;CAMPINAS;SP;SUDESTE;1;95137;62;50;46,0300;2,2593;38,8000;1,8673;1,9653;3;
2013;5;MEDICINA VETERINÁRIA;4846;FACULDADE VÉRTICE;VÉRTICE;Privada com fins lucrativos;Faculdade;3140902;MATIPO;MG;SUDESTE;1;120426;14;14;54,0143;3,9158;47,9357;3,4637;3,5767;4;
2013;5;MEDICINA VETERINÁRIA;5303;FACULDADE ANHANGÜERA DE DOURADOS;FAD;Privada com fins lucrativos;Faculdade;5003702;DOURADOS;MS;CENTRO-OESTE;1;65116;49;46;37,7522;0,5419;34,4630;1,1094;0,9675;2;
2013;5;MEDICINA VETERINÁRIA;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Pública Federal;Universidade;4322400;URUGUAIANA;RS;SUL;1;120215;19;19;49,6421;3,0087;53,3421;4,4084;4,0585;5;
2013;5;MEDICINA VETERINÁRIA;5439;FACULDADES INTEGRADAS DA UNIÃO EDUCACIONAL DO PLANALTO CENTRAL - FACIPLAC;FACIPLAC;Privada com fins lucrativos;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;18188;58;46;41,6935;1,3596;37,1196;1,5736;1,5201;2;
2013;5;MEDICINA VETERINÁRIA;5550;FACULDADE ANHANGUERA DE ANÁPOLIS;FAAA;Privada com fins lucrativos;Faculdade;5201108;ANAPOLIS;GO;CENTRO-OESTE;1;69058;169;159;37,9264;0,5781;32,0862;0,6941;0,6651;1;
2013;5;MEDICINA VETERINÁRIA;5592;FACULDADES INTEGRADAS DO NORTE DE MINAS - FUNORTE;FUNORTE;Privada sem fins lucrativos;Faculdade;3143302;MONTES CLAROS;MG;SUDESTE;1;117278;30;28;46,2107;2,2968;38,8286;1,8723;1,9784;3;
2013;5;MEDICINA VETERINÁRIA;14248;Faculdade Presidente Antônio Carlos de Uberlândia;;Privada sem fins lucrativos;Faculdade;3170206;UBERLANDIA;MG;SUDESTE;1;79870;63;62;49,4742;2,9739;41,2048;2,2875;2,4591;3;
2013;5;MEDICINA VETERINÁRIA;15015;Universidade Estadual do Norte do Paraná;UENP;Pública Estadual;Universidade;4102406;BANDEIRANTES;PR;SUL;1;54396;69;68;47,5971;2,5845;47,8853;3,4549;3,2373;4;
2013;5;MEDICINA VETERINÁRIA;15452;Faculdade Presidente Antônio Carlos de Bom Despacho;;Privada sem fins lucrativos;Faculdade;3107406;BOM DESPACHO;MG;SUDESTE;1;84751;37;35;44,4886;1,9395;43,1486;2,6272;2,4553;3;
2013;6;ODONTOLOGIA;2;UNIVERSIDADE DE BRASÍLIA;UNB;Pública Federal;Universidade;5300108;BRASILIA;DF;CENTRO-OESTE;1;141;37;36;58,0667;4,0143;64,0583;4,7131;4,5384;5;
2013;6;ODONTOLOGIA;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Pública Federal;Universidade;2800308;ARACAJU;SE;NORDESTE;1;304;41;40;52,6875;3,0654;51,9525;3,1462;3,1260;4;
2013;6;ODONTOLOGIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Pública Federal;Universidade;1302603;MANAUS;AM;NORTE;1;391;32;32;57,4625;3,9077;52,9500;3,2754;3,4334;4;
2013;6;ODONTOLOGIA;5;UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Pública Federal;Universidade;2211001;TERESINA;PI;NORDESTE;1;485;47;44;55,0568;3,4833;59,8250;4,1652;3,9947;5;
2013;6;ODONTOLOGIA;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Pública Estadual;Universidade;4113700;LONDRINA;PR;SUL;1;760;55;55;54,8327;3,4438;51,6073;3,1016;3,1871;4;
2013;6;ODONTOLOGIA;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Privada sem fins lucrativos;Universidade;4106902;CURITIBA;PR;SUL;1;869;93;88;46,1773;1,9170;44,3216;2,1586;2,0982;3;
2013;6;ODONTOLOGIA;16;UNIVERSIDADE GAMA FILHO - Descredenciada (Despacho SERES nº 2 de 13/01/2014);UGF;Privada com fins lucrativos;Universidade;3304557;RIO DE JANEIRO;RJ;SUDESTE;1;1373;40;40;49,0200;2,4184;41,0875;1,7400;1,9096;2;
2013;6;ODONTOLOGIA;17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Pública Federal;Universidade;3170206;UBERLANDIA;MG;SUDESTE;1;1441;75;73;59,3233;4,2359;50,8822;3,0077;3,3148;4;
2013;6;ODONTOLOGIA;19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PUC-CAMPINAS;Privada sem fins lucrativos;Universidade;3509502;CAMPINAS;SP;SUDESTE;1;1631;47;47;50,8468;2,7407;46,1660;2,3973;2,4831;3;
2013;6;ODONTOLOGIA;20;UNIVERSIDADE DE PASSO FUNDO;UPF;Privada sem fins lucrativos;Universidade;4314100;PASSO FUNDO;RS;SUL;1;1726;125;124;44,8855;1,6891;46,9427;2,4978;2,2957;3;
2013;6;ODONTOLOGIA;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Privada sem fins lucrativos;Universidade;4314902;PORTO ALEGRE;RS;SUL;1;1883;66;66;50,1197;2,6124;52,5697;3,2261;3,0727;4;
2013;6;ODONTOLOGIA;27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Privada sem fins lucrativos;Universidade;3106200;BELO HORIZONTE;MG;SUDESTE;1;63696;47;42;42,4571;1,2608;38,7524;1,4378;1,3935;2;
2013;6;ODONTOLOGIA;27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Privada sem fins lucrativos;Universidade;3169307;TRES CORACOES;MG;SUDESTE;1;2147;61;58;45,9793;1,8821;35,2724;0,9874;1,2110;2;
2013;6;ODONTOLOGIA;30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Privada sem fins lucrativos;Universidade;3101607;ALFENAS;MG;SUDESTE;1;2297;78;75;43,9760;1,5287;48,3427;2,6790;2,3914;3;
2013;6;ODONTOLOGIA;30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Privada sem fins lucrativos;Universidade;3170701;VARGINHA;MG;SUDESTE;1;20815;1;1;.;.;.;.;.;SC;
2013;6;ODONTOLOGIA;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Pública Estadual;Universidade;3538709;PIRACICABA;SP;SUDESTE;1;2694;85;84;49,2262;2,4548;49,2345;2,7945;2,7096;3;
2013;6;ODONTOLOGIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3502804;ARACATUBA;SP;SUDESTE;1;3161;96;96;54,9458;3,4638;56,8458;3,7796;3,7006;4;
2013;6;ODONTOLOGIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3503208;ARARAQUARA;SP;SUDESTE;1;3127;73;73;54,3137;3,3522;53,3781;3,3308;3,3361;4;
2013;6;ODONTOLOGIA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Pública Estadual;Universidade;3549904;SAO JOSE DOS CAMPOS;SP;SUDESTE;1;3173;71;71;56,0056;3,6507;56,3732;3,7184;3,7015;4;
2013;6;ODONTOLOGIA;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Pública Estadual;Universidade;4115200;MARINGA;PR;SUL;1;3417;36;36;52,2778;2,9931;53,1000;3,2948;3,2194;4;
2013;6;ODONTOLOGIA;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Pública Estadual;Universidade;2402006;CAICO;RN;NORDESTE;1;100063;14;14;51,7286;2,8962;64,0857;4,7166;4,2615;5;
2013;6;ODONTOLOGIA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Pública Municipal;Universidade;4202404;BLUMENAU;SC;SUL;1;19454;35;33;46,2394;1,9279;43,2636;2,0217;1,9982;3;
2013;6;ODONTOLOGIA;81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;UNIVILLE;Privada sem fins lucrativos;Universidade;4209102;JOINVILLE;SC;SUL;1;19121;22;22;49,5045;2,5039;55,2682;3,5754;3,3075;4;
2013;6;ODONTOLOGIA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Pública Municipal;Universidade;4209003;JOACABA;SC;SUL;1;21986;29;29;51,4414;2,8456;52,9897;3,2805;3,1718;4;
2013;6;ODONTOLOGIA;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Privada sem fins lucrativos;Universidade;4208203;ITAJAI;SC;SUL;1;3932;66;65;45,9600;1,8787;47,3123;2,5457;2,3789;3;
2013;6;ODONTOLOGIA;124;CENTRO UNIVERSITÁRIO DE ARARAQUARA;UNIARA;Privada sem fins lucrativos;Centro Universitário;3503208;ARARAQUARA;SP;SUDESTE;1;55362;35;33;40,0636;0,8385;38,3758;1,3890;1,2514;2;
2013;6;ODONTOLOGIA;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Privada sem fins lucrativos;Universidade;3506003;BAURU;SP;SUDESTE;1;4415;67;65;50,0215;2,5951;48,0615;2,6426;2,6308;3;
2013;6;ODONTOLOGIA;140;UNIVERSIDADE SEVERINO SOMBRA;USS;Privada sem fins lucrativos;Universidade;3306206;VASSOURAS;RJ;SUDESTE;1;18294;31;29;50,9621;2,7610;43,0207;1,9902;2,1829;3;
2013;6;ODONTOLOGIA;142;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;UNITRI;Privada sem fins lucrativos;Centro Universitário;3170206;UBERLANDIA;MG;SUDESTE;1;20011;68;59;48,9220;2,4012;43,4932;2,0514;2,1388;3;
2013;6;ODONTOLOGIA;143;UNIVERSIDADE DE UBERABA;UNIUBE;Privada sem fins lucrativos;Universidade;3170107;UBERABA;MG;SUDESTE;1;4585;136;134;45,8493;1,8591;45,0463;2,2524;2,1541;3;
2013;6;ODONTOLOGIA;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Privada com fins lucrativos;Universidade;3304557;RIO DE JANEIRO;RJ;SUDESTE;1;73038;65;62;46,6855;2,0066;44,3419;2,1612;2,1226;3;
2013;6;ODONTOLOGIA;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Privada com fins lucrativos;Universidade;3304557;RIO DE JANEIRO;RJ;SUDESTE;1;18595;39;39;50,8436;2,7401;50,1333;2,9108;2,8681;3;
2013;6;ODONTOLOGIA;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Privada sem fins lucrativos;Universidade;3548708;SAO BERNARDO DO CAMPO;SP;SUDESTE;1;5117;64;62;49,7484;2,5469;39,4935;1,5337;1,7870;2;
2013;6;ODONTOLOGIA;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Privada sem fins lucrativos;Universidade;3543402;RIBEIRAO PRETO;SP;SUDESTE;1;5623;61;59;48,3576;2,3016;37,5034;1,2761;1,5325;2;
2013;6;ODONTOLOGIA;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Privada com fins lucrativos;Universidade;3550308;SAO PAULO;SP;SUDESTE;2;18442 - 81113;75;70;44,8500;1,6829;40,9500;1,7222;1,7124;2;
2013;6;ODONTOLOGIA;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Privada sem fins lucrativos;Universidade;3527108;LINS;SP;SUDESTE;2;6425 - 116014;37;34;46,0265;1,8904;38,6824;1,4287;1,5441;2;
2013;6;ODONTOLOGIA;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Privada sem fins lucrativos;Universidade;3541406;PRESIDENTE PRUDENTE;SP;SUDESTE;1;6483;55;53;63,6547;5,0000;57,9925;3,9280;4,1960;5;
2013;6;ODONTOLOGIA;275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;Privada sem fins lucrativos;Universidade;3549904;SAO JOSE DOS CAMPOS;SP;SUDESTE;1;6583;29;26;49,9769;2,5872;45,3192;2,2877;2,3626;3;
2013;6;ODONTOLOGIA;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;Privada sem fins lucrativos;Universidade;4316808;SANTA CRUZ DO SUL;RS;SUL;1;19004;43;43;50,8814;2,7468;50,6372;2,9760;2,9187;3;
2013;6;ODONTOLOGIA;298;UNIVERSIDADE NORTE DO PARANÁ;UNOPAR;Privada com fins lucrativos;Universidade;4113700;LONDRINA;PR;SUL;1;38787;44;43;47,7186;2,1889;36,1186;1,0969;1,3699;2;
2013;6;ODONTOLOGIA;316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Privada sem fins lucrativos;Universidade;3550308;SAO PAULO;SP;SUDESTE;1;82227;124;122;48,8410;2,3869;47,7975;2,6085;2,5531;3;
2013;6;ODONTOLOGIA;319;UNIVERSIDADE CAMILO CASTELO BRANCO;UNICASTELO;Privada sem fins lucrativos;Universidade;3515509;FERNANDOPOLIS;SP;SUDESTE;1;68042;40;40;50,8100;2,7342;43,7975;2,0908;2,2516;3;
