Ano;Cód.Área;Área de Enquadramento;Cód.IES;Nome da IES;Sigla da IES;Categ. Administrativa;Org. Acadêmica;Cód. Município;Município do Curso;UF do Curso;Região do Curso;Nr. Cursos da Unidade;Conluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Bruta - CE;Nota Bruta - Geral;Nota Contínua do Enade;Nota Bruta - Org. Didático-Pedagógica;Nota Padronizada - Org. Didático-Pedagógica;Nota Bruta - Infraestrutura;Nota Padronizada - Infraestrutura;Nota Bruta - Oport. Ampliação;Nota Padronizada - Oport. Ampliação;Ingressantes inscritos no Enade;Ingressantes participantes no Enem;Nota dos Ingressantes no Enem;% de Ingressantes cujos pais têm ensino superior;Nota Bruta do IDD;Nota Padronizada do IDD;% de Mestres;Nota Padronizada de Mestres;% de Doutores;Nota Padronizada de Doutores;% regime de trabalho mínimo parcial;Nota padronizada de regime de trabalho;CPC Contínuo;CPC Faixa;Observação
2013;5;MEDICINA VETERINÁRIA;353;FACULDADE EVANGÉLICA DO PARANÁ;FEPAR;Privada sem fins lucrativos;Faculdade;4106902;CURITIBA;PR;SUL;1;69;68;55,1088;45,2147;47,7000;3,2769;4,9577;2,7610;4,0007;1,8594;4,1097;2,2772;121;90;55,9511;50,5618;13,5931;2,5649;83,7209;2,8634;25,5814;1,2791;27,9070;0,8804;2,3827;3;
2013;5;MEDICINA VETERINÁRIA;355;UNIVERSIDADE TUIUTI DO PARANÁ;UTP;Privada com fins lucrativos;Universidade;4106902;CURITIBA;PR;SUL;1;48;41;49,9317;46,8049;47,6049;3,2168;5,5545;4,1028;5,5295;4,2655;5,2378;3,9021;139;71;50,4765;47,8261;17,2176;3,5285;86,9565;3,2880;43,4783;2,1739;91,3043;4,5031;3,4073;4;
2013;5;MEDICINA VETERINÁRIA;374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;Privada sem fins lucrativos;Centro Universitário;3550308;SAO PAULO;SP;SUDESTE;1;138;125;49,6736;43,2728;44,8888;2,7405;5,0622;2,9959;4,4260;2,5287;4,4482;2,7648;543;214;51,1014;41,3265;13,7260;2,6003;93,2203;4,1102;55,9322;2,7966;100,0000;5,0000;2,9812;4;
2013;5;MEDICINA VETERINÁRIA;375;UNIVERSIDADE DE SANTO AMARO;UNISA;Privada sem fins lucrativos;Universidade;3550308;SAO PAULO;SP;SUDESTE;1;27;26;49,9538;45,9769;46,9769;3,1094;4,7635;2,3245;3,8447;1,6139;3,5883;1,5261;102;62;54,4779;32,2034;13,1541;2,4482;95,0000;4,3437;67,5000;3,3750;85,0000;4,1429;2,9147;3;
2013;5;MEDICINA VETERINÁRIA;387;UNIVERSIDADE CATÓLICA DOM BOSCO;UCDB;Privada sem fins lucrativos;Universidade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;33;33;45,9667;41,5394;42,6606;2,3210;4,6882;2,1553;4,4418;2,5536;4,0247;2,1548;127;120;50,6893;40,5172;11,8568;2,1033;96,4286;4,5313;42,8571;2,1429;92,8571;4,5918;2,5492;3;
2013;5;MEDICINA VETERINÁRIA;404;FACULDADES INTEGRADAS DA UPIS;UPIS;Privada sem fins lucrativos;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;46;38;42,6368;45,4895;44,7921;2,6660;5,1184;3,1224;4,5639;2,7458;3,3963;1,2495;141;76;52,5284;50,0000;12,6590;2,3166;79,3103;2,2845;44,8276;2,2414;75,8621;3,6207;2,5258;3;
2013;5;MEDICINA VETERINÁRIA;420;UNIVERSIDADE DE MARÍLIA;UNIMAR;Privada com fins lucrativos;Universidade;3529005;MARILIA;SP;SUDESTE;1;60;56;48,6929;43,0286;44,4607;2,6576;5,7314;4,5005;5,7245;4,5723;5,3938;4,1267;73;52;53,4257;58,0000;13,2064;2,4621;96,0000;4,4750;68,0000;3,4000;96,0000;4,7714;3,2661;4;
2013;5;MEDICINA VETERINÁRIA;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Privada sem fins lucrativos;Centro Universitário;4113700;LONDRINA;PR;SUL;1;8;8;43,7125;51,1000;49,2500;3,4571;5,4533;3,8751;5,5296;4,2656;4,9896;3,5446;42;27;49,9800;51,8519;18,7267;3,9297;95,6522;4,4293;47,8261;2,3913;78,2609;3,7578;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;5;MEDICINA VETERINÁRIA;437;UNIVERSIDADE PARANAENSE;UNIPAR;Privada sem fins lucrativos;Universidade;4128104;UMUARAMA;PR;SUL;1;34;32;47,7031;41,2031;42,8375;2,3670;5,2676;3,4578;5,2909;3,8898;4,6515;3,0576;50;40;50,0694;45,0000;13,9152;2,6505;80,7692;2,4760;53,8462;2,6923;61,5385;2,8022;2,7311;3;
2013;5;MEDICINA VETERINÁRIA;439;FACULDADE DOUTOR FRANCISCO MAEDA;FAFRAM;Privada sem fins lucrativos;Faculdade;3524105;ITUVERAVA;SP;SUDESTE;1;40;36;47,3500;47,8917;47,7694;3,2253;5,7391;4,5177;5,7614;4,6303;5,3286;4,0328;52;48;49,6704;19,1489;19,6181;4,1667;88,5714;3,5000;62,8571;3,1429;82,8571;4,0204;3,8100;4;
2013;5;MEDICINA VETERINÁRIA;441;UNIVERSIDADE DO CONTESTADO;UNC;Privada sem fins lucrativos;Universidade;4203808;CANOINHAS;SC;SUL;1;62;61;50,2754;44,6311;46,0590;2,9497;5,6494;4,3161;5,3939;4,0520;4,9940;3,5509;60;36;49,9612;44,4444;18,2963;3,8153;100,0000;5,0000;29,1667;1,4583;100,0000;5,0000;3,5091;4;
2013;5;MEDICINA VETERINÁRIA;446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;Privada sem fins lucrativos;Universidade;4306106;CRUZ ALTA;RS;SUL;1;45;44;42,2273;44,0341;43,5932;2,4540;5,5759;4,1507;5,3923;4,0495;5,2144;3,8684;131;104;51,0846;53,0000;12,6754;2,3209;96,8750;4,5898;40,6250;2,0313;65,6250;3,0357;2,7902;3;
2013;5;MEDICINA VETERINÁRIA;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;Privada com fins lucrativos;Centro Universitário;4314902;PORTO ALEGRE;RS;SUL;1;0;0;;;;;;0,0000;;0,0000;;0,0000;317;144;51,4702;35,7664;;;100,0000;5,0000;50,0000;2,5000;12,5000;0,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;5;MEDICINA VETERINÁRIA;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Privada sem fins lucrativos;Universidade;4304606;CANOAS;RS;SUL;1;100;96;42,1052;39,9271;40,4833;1,9094;5,0609;2,9931;4,6371;2,8609;4,6385;3,0388;159;85;52,3044;33,3333;9,6388;1,5136;89,8551;3,6685;46,3768;2,3188;92,7536;4,5859;2,3221;3;
2013;5;MEDICINA VETERINÁRIA;450;CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ;CEULJI/ULBRA;Privada sem fins lucrativos;Centro Universitário;1100122;JI-PARANA;RO;NORTE;1;42;40;35,1400;41,1000;39,6250;1,7019;4,3633;1,4248;4,1151;2,0394;3,7100;1,7014;44;27;50,2585;24,0000;11,5859;2,0313;75,0000;1,7187;12,5000;0,6250;100,0000;5,0000;1,9004;2;
2013;5;MEDICINA VETERINÁRIA;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Privada com fins lucrativos;Universidade;3547809;SANTO ANDRE;SP;SUDESTE;1;50;45;44,6511;38,5600;40,1022;1,8623;4,1370;0,9160;3,5668;1,1765;2,9688;0,6338;79;22;52,3956;23,8095;9,2514;1,4107;89,4737;3,6184;47,3684;2,3684;84,2105;4,0977;1,9435;2;
2013;5;MEDICINA VETERINÁRIA;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Privada com fins lucrativos;Universidade;3548708;SAO BERNARDO DO CAMPO;SP;SUDESTE;1;32;32;42,7813;38,8656;39,8563;1,8054;4,3738;1,4485;3,7674;1,4923;3,3742;1,2177;95;28;49,6629;26,9231;10,2227;1,6689;100,0000;5,0000;53,3333;2,6667;40,0000;1,5714;2,0517;3;
2013;5;MEDICINA VETERINÁRIA;466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Privada com fins lucrativos;Universidade;3550308;SAO PAULO;SP;SUDESTE;1;144;134;48,7381;44,1149;45,2813;2,8023;4,9862;2,8252;4,7000;2,9600;4,0016;2,1214;818;420;54,0860;53,4483;11,3595;1,9711;100,0000;5,0000;70,8333;3,5417;58,3333;2,6190;2,7660;3;
2013;5;MEDICINA VETERINÁRIA;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;UNIGRANRIO;Privada sem fins lucrativos;Universidade;3301702;DUQUE DE CAXIAS;RJ;SUDESTE;1;43;40;51,5750;38,7700;41,9875;2,2490;5,5628;4,1215;5,4753;4,1802;5,0359;3,6113;79;58;52,4248;50,0000;10,6667;1,7869;95,6522;4,4293;34,7826;1,7391;100,0000;5,0000;2,6517;3;
2013;5;MEDICINA VETERINÁRIA;480;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;UNIFESO;Privada sem fins lucrativos;Centro Universitário;3305802;TERESOPOLIS;RJ;SUDESTE;1;34;33;44,5485;38,0364;39,6788;1,7884;5,2229;3,3573;5,1784;3,7128;3,9475;2,0436;30;22;54,3460;52,3810;8,3023;1,1583;93,1034;4,0948;44,8276;2,2414;93,1034;4,6059;2,2404;3;
2013;5;MEDICINA VETERINÁRIA;481;UNIVERSIDADE GUARULHOS;UNG;Privada sem fins lucrativos;Universidade;3518800;GUARULHOS;SP;SUDESTE;1;32;31;46,5065;46,6581;46,6323;3,0199;4,2058;1,0706;3,2499;0,6778;2,9122;0,5523;97;34;53,5454;55,8824;13,6500;2,5800;87,5000;3,3594;45,8333;2,2917;58,3333;2,6190;2,4271;3;
2013;5;MEDICINA VETERINÁRIA;490;CENTRO DE ENSINO SUPERIOR DE VALENÇA;CESVA;Privada sem fins lucrativos;Faculdade;3306107;VALENCA;RJ;SUDESTE;1;29;28;48,9250;46,7571;47,3036;3,1583;5,4092;3,7762;5,3831;4,0350;4,8667;3,3675;26;18;53,2426;50,0000;16,8387;3,4278;89,6552;3,6422;51,7241;2,5862;75,8621;3,6207;3,3332;4;
2013;5;MEDICINA VETERINÁRIA;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Privada sem fins lucrativos;Universidade;4202800;BRACO DO NORTE;SC;SUL;1;0;0;;;;;;0,0000;;0,0000;;0,0000;58;34;49,7690;47,0588;;;80,0000;2,3750;22,8571;1,1429;88,5714;4,3469;;SC;
2013;5;MEDICINA VETERINÁRIA;495;FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA;FESB;Pública Municipal;Faculdade;3507605;BRAGANCA PAULISTA;SP;SUDESTE;1;30;30;39,1167;38,3167;38,5233;1,5434;5,2085;3,3249;4,8134;3,1385;4,2891;2,5355;56;37;51,1888;60,6061;8,1188;1,1095;78,2609;2,1467;26,0870;1,3043;26,0870;0,7764;1,5816;2;
2013;5;MEDICINA VETERINÁRIA;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Privada com fins lucrativos;Universidade;3516200;FRANCA;SP;SUDESTE;1;31;29;51,4414;45,4035;46,9345;3,1114;5,2122;3,3332;5,1551;3,6762;4,6344;3,0330;123;100;51,5999;41,6667;15,3570;3,0339;89,6552;3,6422;72,4138;3,6207;79,3103;3,8177;3,2964;4;
2013;5;MEDICINA VETERINÁRIA;502;CENTRO UNIVERSITÁRIO MONTE SERRAT;UNIMONTE;Privada com fins lucrativos;Centro Universitário;3548500;SANTOS;SP;SUDESTE;1;23;22;51,9227;39,8455;42,8727;2,4079;5,2029;3,3124;5,0184;3,4610;4,6439;3,0467;114;63;51,4714;33,3333;11,2798;1,9499;90,9091;3,8068;45,4545;2,2727;40,9091;1,6234;2,4099;3;
2013;5;MEDICINA VETERINÁRIA;514;CENTRO UNIVERSITÁRIO DE BARRA MANSA;UBM;Privada sem fins lucrativos;Centro Universitário;3300407;BARRA MANSA;RJ;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;36;20;54,1912;57,8947;;;100,0000;5,0000;18,1818;0,9091;36,3636;1,3636;;SC;
2013;5;MEDICINA VETERINÁRIA;515;CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI;UNIAN;Privada com fins lucrativos;Centro Universitário;3301900;ITABORAI;RJ;SUDESTE;1;73;67;37,4522;37,7672;37,6985;1,3850;4,1316;0,9039;3,5581;1,1628;2,6187;0,1294;119;80;52,6732;33,3333;6,5021;0,6797;100,0000;5,0000;64,7059;3,2353;58,8235;2,6471;1,7029;2;
2013;5;MEDICINA VETERINÁRIA;532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;UNIJUI;Privada sem fins lucrativos;Universidade;4310207;IJUI;RS;SUL;1;47;47;47,7915;45,1766;45,8383;2,8924;5,3396;3,6195;5,1624;3,6877;4,5688;2,9384;164;118;50,1679;34,7458;15,5812;3,0935;100,0000;5,0000;41,4634;2,0732;60,9756;2,7700;3,0842;4;
2013;5;MEDICINA VETERINÁRIA;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Pública Federal;Universidade;1200401;RIO BRANCO;AC;NORTE;1;23;20;59,2400;53,0800;54,6350;4,5220;4,6554;2,0814;4,1157;2,0403;4,4365;2,7479;52;51;59,6353;55,1020;17,0768;3,4911;88,4615;3,4856;46,1538;2,3077;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;5;MEDICINA VETERINÁRIA;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Pública Estadual;Universidade;2105302;IMPERATRIZ;MA;NORDESTE;1;55;47;49,8851;35,2426;38,9128;1,6990;4,4456;1,6097;3,2468;0,6729;3,8879;1,9577;22;21;53,5179;40,0000;8,2813;1,1527;83,3333;2,8125;50,0000;2,5000;66,6667;3,0952;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;5;MEDICINA VETERINÁRIA;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Pública Estadual;Universidade;2111300;SAO LUIS;MA;NORDESTE;1;64;62;55,3258;45,7484;48,1581;3,3581;4,5735;1,8973;4,0601;1,9529;4,3268;2,5898;71;66;57,6343;25,0000;13,9338;2,6555;82,4561;2,6974;68,4211;3,4211;91,2281;4,4987;2,9586;4;
2013;5;MEDICINA VETERINÁRIA;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Pública Federal;Universidade;1502400;CASTANHAL;PA;NORTE;1;26;25;49,4040;42,0520;43,9040;2,5665;5,0140;2,8877;3,8117;1,5620;4,6027;2,9872;32;32;59,7345;40,7407;7,5835;0,9672;100,0000;5,0000;80,0000;4,0000;100,0000;5,0000;2,5712;3;
2013;5;MEDICINA VETERINÁRIA;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Pública Federal;Universidade;4106902;CURITIBA;PR;SUL;1;53;51;57,5706;55,7922;56,2451;4,7908;4,7429;2,2781;4,1965;2,1675;4,9843;3,5369;58;57;65,6381;63,1579;15,3301;3,0267;97,2603;4,6404;90,4110;4,5205;100,0000;5,0000;3,7863;4;
2013;5;MEDICINA VETERINÁRIA;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Pública Federal;Universidade;4117909;PALOTINA;PR;SUL;1;79;72;51,1347;47,8347;48,6778;3,4141;4,3724;1,4452;3,8398;1,6062;4,5781;2,9518;79;74;58,3228;54,0541;14,0556;2,6879;100,0000;5,0000;86,1111;4,3056;100,0000;5,0000;3,2819;4;
2013;5;MEDICINA VETERINÁRIA;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Pública Federal;Universidade;3303302;NITEROI;RJ;SUDESTE;1;51;46;54,0217;48,2761;49,7261;3,6217;4,3856;1,4748;3,9278;1,7447;4,5881;2,9662;60;57;67,6010;64,8148;6,9913;0,8098;97,1223;4,6223;87,0504;4,3525;100,0000;5,0000;2,6543;3;
2013;5;MEDICINA VETERINÁRIA;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Pública Federal;Universidade;3200201;ALEGRE;ES;SUDESTE;1;29;27;51,5444;51,9444;51,8593;3,9740;4,4514;1,6229;2,8399;0,0326;3,8178;1,8567;39;39;60,0714;55,2632;14,9512;2,9260;97,3684;4,6546;86,8421;4,3421;100,0000;5,0000;3,3641;4;
2013;5;MEDICINA VETERINÁRIA;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Pública Federal;Universidade;3305554;SEROPEDICA;RJ;SUDESTE;1;114;112;56,7170;52,4571;53,5357;4,3095;4,5787;1,9090;3,6183;1,2575;4,6008;2,9845;144;141;60,9702;46,2121;16,1088;3,2337;96,1853;4,4993;82,2888;4,1144;100,0000;5,0000;3,6040;4;
2013;5;MEDICINA VETERINÁRIA;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Pública Federal;Universidade;3106200;BELO HORIZONTE;MG;SUDESTE;1;162;150;51,6220;52,5787;52,3540;4,0611;4,5156;1,7672;4,2751;2,2913;4,5986;2,9814;125;118;67,1704;68,9655;10,4466;1,7284;99,4220;4,9241;94,2197;4,7110;100,0000;5,0000;3,1898;4;
2013;5;MEDICINA VETERINÁRIA;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Pública Federal;Universidade;2709400;VICOSA;AL;NORDESTE;1;19;18;57,6944;44,2000;47,5778;3,2780;4,9659;2,7795;3,2748;0,7169;4,1754;2,3718;0;0;;;;;93,3333;4,1250;60,0000;3,0000;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;5;MEDICINA VETERINÁRIA;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Pública Federal;Universidade;2927408;SALVADOR;BA;NORDESTE;1;117;108;39,5157;41,4954;41,0120;1,9807;4,2053;1,0695;2,8192;0,0000;4,2913;2,5387;324;197;58,8077;39,5833;3,9454;0,0000;77,8481;2,0926;56,3291;2,8165;100,0000;5,0000;1,4942;2;
2013;5;MEDICINA VETERINÁRIA;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Pública Federal;Universidade;2501104;AREIA;PB;NORDESTE;1;10;9;48,0000;49,9556;49,4889;3,5295;4,5336;1,8076;3,9936;1,8482;4,2407;2,4659;76;67;57,4656;43,5484;12,7253;2,3342;100,0000;5,0000;90,2439;4,5122;100,0000;5,0000;3,2393;4;
2013;5;MEDICINA VETERINÁRIA;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Pública Federal;Universidade;4314902;PORTO ALEGRE;RS;SUL;1;72;72;57,9264;55,0514;55,7819;4,7122;4,1458;0,9357;3,7524;1,4687;4,2808;2,5235;94;88;63,0500;63,2184;16,4790;3,3322;95,4955;4,4088;90,0901;4,5045;100,0000;5,0000;3,6967;4;
2013;5;MEDICINA VETERINÁRIA;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Pública Federal;Universidade;4316907;SANTA MARIA;RS;SUL;1;102;101;50,3485;50,8683;50,7495;3,7709;4,7031;2,1888;4,4448;2,5583;4,7688;3,2266;86;84;61,5106;56,6265;13,5186;2,5451;93,7500;4,1797;81,2500;4,0625;100,0000;5,0000;3,3156;4;
2013;5;MEDICINA VETERINÁRIA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Pública Federal;Universidade;5208707;GOIANIA;GO;CENTRO-OESTE;1;125;121;54,0744;48,1248;49,6240;3,6046;4,6056;1,9695;4,5473;2,7196;4,6577;3,0666;100;97;62,6647;63,3333;11,4154;1,9860;96,5812;4,5513;86,3248;4,3162;100,0000;5,0000;3,1401;4;
2013;5;MEDICINA VETERINÁRIA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Pública Federal;Universidade;5211909;JATAI;GO;CENTRO-OESTE;1;10;9;55,5667;46,7444;48,9444;3,5011;4,2113;1,0831;2,9910;0,2704;4,1600;2,3496;60;60;57,0748;52,5424;12,5643;2,2914;87,1795;3,3173;71,7949;3,5897;100,0000;5,0000;2,8180;3;
2013;5;MEDICINA VETERINÁRIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Pública Federal;Universidade;4204806;CURITIBANOS;SC;SUL;1;0;0;;;;;;0,0000;;0,0000;;0,0000;84;77;59,7380;46,6667;;;100,0000;5,0000;95,6522;4,7826;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;5;MEDICINA VETERINÁRIA;587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;Pública Federal;Universidade;2606002;GARANHUNS;PE;NORDESTE;1;60;58;50,2862;47,4724;48,1914;3,3226;4,4620;1,6467;3,3415;0,8219;3,4766;1,3652;39;39;58,1875;30,5556;13,8143;2,6237;97,8723;4,7207;82,9787;4,1489;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;5;MEDICINA VETERINÁRIA;587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;Pública Federal;Universidade;2611606;RECIFE;PE;NORDESTE;1;91;80;35,8963;38,3225;37,7337;1,3771;4,2518;1,1741;3,5391;1,1329;4,3486;2,6212;49;49;64,6454;43,4783;-1,9726;0,0000;94,9153;4,3326;86,4407;4,3220;100,0000;5,0000;1,8339;2;
2013;5;MEDICINA VETERINÁRIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Pública Federal;Universidade;2408003;MOSSORO;RN;NORDESTE;1;15;12;48,0500;46,2500;46,7167;3,0464;4,4805;1,6882;3,8712;1,6556;4,1212;2,2937;24;24;61,8015;56,5217;7,9976;1,0773;97,7273;4,7017;86,3636;4,3182;100,0000;5,0000;2,6284;3;
2013;5;MEDICINA VETERINÁRIA;590;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;Pública Federal;Universidade;1501402;BELEM;PA;NORTE;1;63;59;43,2390;44,2576;44,0119;2,5358;4,1053;0,8447;2,9870;0,2641;4,3167;2,5753;78;78;61,1357;43,5897;6,5188;0,6842;94,0299;4,2164;74,6269;3,7313;100,0000;5,0000;2,1385;3;
2013;5;MEDICINA VETERINÁRIA;592;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;Pública Federal;Universidade;3138203;LAVRAS;MG;SUDESTE;1;124;117;54,9744;53,3410;53,7598;4,3349;4,8865;2,6010;4,8165;3,1433;5,0538;3,6371;53;50;65,5270;59,1837;13,2459;2,4726;100,0000;5,0000;91,3462;4,5673;100,0000;5,0000;3,6107;4;
2013;5;MEDICINA VETERINÁRIA;621;CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Privada sem fins lucrativos;Centro Universitário;2704302;MACEIO;AL;NORDESTE;1;59;57;43,4491;39,2333;40,2947;1,8882;5,8610;4,7917;5,9313;4,8978;5,8244;4,7471;114;53;49,6912;54,9020;11,0809;1,8970;85,1852;3,0556;25,9259;1,2963;59,2593;2,6720;2,3886;3;
2013;5;MEDICINA VETERINÁRIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Pública Federal;Universidade;4304663;CAPAO DO LEAO;RS;SUL;1;22;20;46,9550;47,6050;47,4450;3,1672;4,3378;1,3674;3,3374;0,8155;4,1985;2,4050;58;56;62,2398;67,8571;7,4839;0,9408;98,9130;4,8573;94,5652;4,7283;100,0000;5,0000;2,6147;3;
2013;5;MEDICINA VETERINÁRIA;661;FACULDADE PIO DÉCIMO;FPD;Privada com fins lucrativos;Faculdade;2800308;ARACAJU;SE;NORDESTE;1;51;46;46,3087;44,3565;44,8543;2,7080;5,1374;3,1650;4,9409;3,3390;4,3613;2,6396;68;50;50,5788;54,1667;15,6986;3,1247;100,0000;5,0000;30,7692;1,5385;57,6923;2,5824;2,9050;3;
2013;5;MEDICINA VETERINÁRIA;664;UNIVERSIDADE VILA VELHA;UVV;Privada sem fins lucrativos;Universidade;3205200;VILA VELHA;ES;SUDESTE;1;58;57;49,3491;48,1193;48,4421;3,3588;5,7427;4,5259;5,7143;4,5562;5,6304;4,4676;146;90;54,3932;51,1111;15,0222;2,9449;100,0000;5,0000;48,6486;2,4324;97,2973;4,8456;3,4847;4;
2013;5;MEDICINA VETERINÁRIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Privada sem fins lucrativos;Universidade;1302603;MANAUS;AM;NORTE;1;25;24;44,4250;38,1292;39,7125;1,7941;5,9365;4,9615;5,8846;4,8243;5,9583;4,9400;69;48;46,9007;29,7872;12,3954;2,2465;65,5172;0,4741;44,8276;2,2414;82,7586;4,0148;2,5548;3;
2013;5;MEDICINA VETERINÁRIA;671;UNIVERSIDADE ANHANGUERA - UNIDERP;UNIDERP;Privada com fins lucrativos;Universidade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;35;35;49,4029;42,3029;44,0914;2,5993;4,9794;2,8098;4,8397;3,1798;4,0776;2,2309;211;148;48,6757;27,0833;14,6896;2,8564;100,0000;5,0000;38,0952;1,9048;100,0000;5,0000;2,9808;4;
2013;5;MEDICINA VETERINÁRIA;673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;Privada sem fins lucrativos;Centro Universitário;5003702;DOURADOS;MS;CENTRO-OESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;82;57;48,6447;49,0566;;;85,7143;3,1250;38,0952;1,9048;80,9524;3,9116;;SC;
2013;5;MEDICINA VETERINÁRIA;694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;Pública Federal;Universidade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;43;39;49,8564;52,8000;52,0821;3,9986;4,5933;1,9418;3,8472;1,6178;3,9375;2,0291;54;53;61,8084;67,9245;13,8638;2,6369;94,2308;4,2428;82,6923;4,1346;100,0000;5,0000;3,3133;4;
2013;5;MEDICINA VETERINÁRIA;757;FACULDADES INTEGRADAS DO TAPAJÓS;ISES;Privada com fins lucrativos;Faculdade;1506807;SANTAREM;PA;NORTE;1;45;40;44,7100;37,6050;39,3925;1,7402;4,7462;2,2855;4,5272;2,6881;3,9038;1,9805;65;53;49,7741;38,0000;10,7918;1,8202;86,9565;3,2880;30,4348;1,5217;100,0000;5,0000;2,1903;3;
2013;5;MEDICINA VETERINÁRIA;763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;IUESO;Privada sem fins lucrativos;Faculdade;5208707;GOIANIA;GO;CENTRO-OESTE;1;34;34;45,7706;44,0676;44,4941;2,6422;5,5941;4,1917;5,5202;4,2508;5,2116;3,8644;144;93;49,8246;46,0674;14,2829;2,7483;90,4762;3,7500;38,0952;1,9048;76,1905;3,6395;2,9538;4;
2013;5;MEDICINA VETERINÁRIA;780;UNIVERSIDADE DE CUIABÁ;UNIC / PITÁGORAS;Privada com fins lucrativos;Universidade;5103403;CUIABA;MT;CENTRO-OESTE;1;15;15;52,4400;51,5400;51,7667;3,9674;5,8174;4,6937;5,8513;4,7718;5,6444;4,4878;254;181;47,6278;45,9770;22,7524;5,0000;89,4737;3,6184;36,8421;1,8421;100,0000;5,0000;4,1690;5;
2013;5;MEDICINA VETERINÁRIA;789;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;Pública Federal;Universidade;1400100;BOA VISTA;RR;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;50;29;55,7633;50,0000;;;83,3333;2,8125;41,6667;2,0833;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
